"","1-b","1-m","10-b","10-m","5-b","5-m","s-b","s-m"
"Cre12.g513852.t1.1.v5.5",14.8569116589325,0.981598970636752,38.1906096320262,18.6976665727426,24.6146625473803,0.462957645493536,1606.2152467342,10.5301139331799
"Cre12.g513900.t1.1.v5.5",4.95230388631083,0,7.55262056155742,0,7.05107520888498,0.462957645493536,0,0
"Cre12.g513950.t1.2.v5.5",0,0,22.7291128220454,9.14559778014581,9.87150529243898,64.814070369095,0,0
"Cre12.g514000.t1.2.v5.5",0,10.7975886770043,9.7614058201261,4.47118113696018,5.1280546973709,22.6849246291833,0,0
"Cre12.g514050.t1.2.v5.5",29.713823317865,463.314714140547,237.551292002193,223.96552786046,188.327808760946,189.349677006856,39.416325073232,21.0602278663597
"Cre12.g514100.t1.1.v5.5",0,178.651012655889,38.6893675936385,3.86147461828379,19.3584064825751,38.4254845759635,0,0
"Cre12.g514200.t1.2.v5.5",0,0,3.49130573128598,10.5682463237241,3.07683281842254,0,0,0
"Cre12.g514250.t1.2.v5.5",99.0460777262166,3.92639588254701,63.1285077126403,15.4458984731352,36.2809869838991,11.1109834918449,49.27040634154,42.1204557327195
"Cre12.g514300.t1.2.v5.5",0,167.853423978885,30.1392311088565,88.0009741956253,32.1785432260024,0,9.854081268308,0
"Cre12.g514350.t1.2.v5.5",0,0,0,0,0.128201367434272,0,0,0
"Cre12.g514400.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g514400.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g514450.t1.2.v5.5",549.705731380502,0,71.6786441974223,73.1647822411665,56.7932057733827,57.869705686692,0,0
"Cre12.g514500.t1.2.v5.5",17843.1509023779,18882.0377991686,2194.25002654455,6172.05908856107,8082.83981399601,7854.53941344333,62031.4415839989,68382.5598820701
"Cre12.g514550.t1.1.v5.5",4.95230388631083,1.9631979412735,102.174130993145,101.008046594055,39.998826639493,56.0178751047178,68.978568878156,21.0602278663597
"Cre12.g514600.t1.1.v5.5",34.6661272041758,0,26.7904276523169,11.5844238548514,8.58949161809625,3.24070351845475,0,0
"Cre12.g514650.t1.2.v5.5",0,0.981598970636752,7.69512283630378,16.258840498037,24.9992666496831,14.8146446557931,857.305070342796,0
"Cre12.g514700.t1.2.v5.5",0,0,4.98757961612282,5.69059417431295,12.4355326411244,29.6292893115863,0,0
"Cre12.g514750.t1.2.v5.5",287.233625406028,150.184642507423,63.9122702237453,79.6683184403813,40.3834307417958,74.5361809244592,0,0
"Cre12.g514800.t1.1.v5.5",0,0,5.41508644036192,28.8594418840157,9.99970665987325,0,0,0
"Cre12.g514850.t1.2.v5.5",49.5230388631083,0,153.261196489717,199.374031607179,109.996773258606,160.646302986257,9.854081268308,31.5903417995396
"Cre12.g514900.t1.2.v5.5",0,0,27.7166924381683,73.5712532536174,15.2559627246784,35.6477387030022,0,0
"Cre12.g514950.t1.1.v5.5",29.713823317865,0,30.9229936199615,35.7694490956814,29.8709186121855,0.925915290987071,0,10.5301139331799
"Cre12.g515000.t1.1.v5.5",0,2.94479691191026,7.69512283630378,1.82911955602916,5.51265879967371,33.3329504755346,29.562243804924,0
"Cre12.g515050.t1.1.v5.5",89.1414699535949,196.31979412735,29.1417151856319,7.31647822411665,25.2556693845517,35.1847810575087,19.708162536616,63.1806835990792
"Cre12.g515100.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g515150.t1.2.v5.5",0,0,2.56504094543459,6.30030069298934,4.10244375789672,0,0,0
"Cre12.g515200.t1.2.v5.5",0,0.981598970636752,12.9677070019193,45.1182823820527,36.0245842490306,72.2213926969916,0,0
"Cre12.g515250.t1.1.v5.5",9.90460777262166,151.16624147806,53.5808553046338,41.8665142824453,24.1018570776432,75.9250538609399,9.854081268308,0
"Cre12.g515301.t1.1.v5.5",24.7615194315542,0,0,3.65823911205833,0.128201367434272,0.462957645493536,0,0
"Cre12.g515350.t1.1.v5.5",0,0,0,3.45500360583286,0,0,0,0
"Cre12.g515350.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g515350.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g515400.t1.1.v5.5",9.90460777262166,2.94479691191026,0.142502274746366,0,0.256402734868545,0.462957645493536,29.562243804924,0
"Cre12.g515426.t1.1.v5.5",4.95230388631083,0,0,0,0,0,0,0
"Cre12.g515450.t1.1.v5.5",0,0,31.1367470320811,11.9908948673023,11.0253175993474,14.3516870102996,0,0
"Cre12.g515500.t1.1.v5.5",14.8569116589325,9.81598970636752,86.2138762215517,21.1364926474481,42.819256723047,80.5546303158752,689.78568878156,63.1806835990792
"Cre12.g515550.t1.2.v5.5",0,0,20.5203275634768,25.8109092906337,31.7939391236996,8.79619526437718,0,0
"Cre12.g515600.t1.1.v5.5",0,0,0,0,3.07683281842254,0,0,10.5301139331799
"Cre12.g515600.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g515650.t1.2.v5.5",673.513328538273,0.981598970636752,83.0075750397584,91.0495067890072,58.2034208151597,32.4070351845475,0,0
"Cre12.g515700.t1.2.v5.5",0,0,33.060527741157,22.9656122034773,25.5120721194202,8.79619526437718,0,0
"Cre12.g515750.t1.1.v5.5",19.8092155452433,0,25.5791583169728,11.9908948673023,12.9483381108615,0,0,947.710253986188
"Cre12.g515850.t1.2.v5.5",792.368621809733,390.676390313427,231.566196462845,255.263795819181,219.480741047474,116.665326664371,0,42.1204557327195
"Cre12.g515900.t1.2.v5.5",4.95230388631083,0.981598970636752,11.0439262928434,21.1364926474481,65.7673014937818,27.7774587296121,0,10.5301139331799
"Cre12.g515901.t1.2.v5.5",4.95230388631083,0.981598970636752,20.5203275634768,0,13.9739490503357,0,0,0
"Cre12.g515950.t1.2.v5.5",0,0,0.356255686865916,0,7.69208204605635,0,19.708162536616,0
"Cre12.g516000.t1.1.v5.5",0,0,10.5451683312311,0,1.28201367434272,0,0,10.5301139331799
"Cre12.g516050.t1.2.v5.5",0,0.981598970636752,15.960254771593,24.18502524083,17.9481914407981,7.87027997339011,0,0
"Cre12.g516100.t1.2.v5.5",0,79.5095166215769,63.4847633995062,115.641003042288,81.7924724230658,212.960516927026,0,0
"Cre12.g516150.t1.2.v5.5",19.8092155452433,0,63.5560145368794,12.8038368922041,45.1268813368639,35.6477387030022,9.854081268308,1653.22788750924
"Cre12.g516200.t1.2.v5.5",2079.96763225055,1589.2087334609,1195.02407602303,1838.26515380931,946.382494399799,1198.13438653727,29.562243804924,2158.67335630187
"Cre12.g516250.t1.2.v5.5",0,0,0,0,0.128201367434272,0,0,0
"Cre12.g516300.t1.1.v5.5",0,0,11.685186529202,2.43882607470555,5.51265879967371,14.3516870102996,0,0
"Cre12.g516333.t1.2.v5.5",0,3.92639588254701,15.176492260488,29.6723839089175,20.6404201569179,0,9.854081268308,0
"Cre12.g516350.t1.2.v5.5",0,0,22.942866234165,20.1203151163208,27.9478981006714,35.1847810575087,0,21.0602278663597
"Cre12.g516400.t1.2.v5.5",0,0,5.20133302824237,8.73912676769489,13.7175463154671,15.2776023012867,0,0
"Cre12.g516400.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516450.t1.2.v5.5",0,433.866745021445,90.9164512881817,72.7583112287156,90.5101654085963,146.294615975957,29.562243804924,0
"Cre12.g516500.t1.1.v5.5",4.95230388631083,410.308369726163,62.629749751028,45.9312244069545,77.8182300326034,18.0553481742479,0,10.5301139331799
"Cre12.g516550.t1.2.v5.5",0,2.94479691191026,16.9577706948176,13.8200144233315,16.1533722967183,10.6480258463513,0,10.5301139331799
"Cre12.g516600.t1.1.v5.5",4.95230388631083,0,26.0066651412119,19.1041375851935,11.0253175993474,6.4814070369095,0,0
"Cre12.g516650.t1.1.v5.5",4.95230388631083,0.981598970636752,8.69263875952835,19.3073730914189,15.512365459547,31.0181622480669,0,1632.16765964288
"Cre12.g516700.t1.2.v5.5",0,0.981598970636752,0,0,10.6407134970446,35.1847810575087,0,0
"Cre12.g516717.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516717.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516750.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516750.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516800.t1.1.v5.5",0,0,19.0953048160131,12.8038368922041,2.94863145098827,0,9.854081268308,0
"Cre12.g516851.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516900.t1.1.v5.5",0,0,0,0,4.61524922763381,0,0,10.5301139331799
"Cre12.g516950.t1.2.v5.5",0,0,29.9254776967369,42.6794563073471,26.2812803240259,8.33323761888364,0,0
"Cre12.g517000.t1.1.v5.5",0,0,20.0928207392377,14.6329564482333,15.512365459547,0,9.854081268308,0
"Cre12.g517050.t1.2.v5.5",0,0,0,4.67441664318564,8.97409572039907,24.0737975656639,0,0
"Cre12.g517100.t1.1.v5.5",0,0,0,0,26.7940857937629,9.25915290987071,0,0
"Cre12.g517150.t1.1.v5.5",742.845582946625,1156.32358741009,77.6637397367697,115.437767536063,436.910260216,1012.48837069436,0,0
"Cre12.g517200.t1.2.v5.5",0,0,0,5.28412316186203,0,0,0,0
"Cre12.g517250.t1.1.v5.5",54.4753427494191,0,17.5277797938031,4.67441664318564,24.1018570776432,9.72211055536425,0,0
"Cre12.g517300.t1.1.v5.5",0,0,30.9229936199615,18.6976665727426,20.255816054615,14.3516870102996,9.854081268308,716.047747456231
"Cre12.g517350.t1.2.v5.5",0,0,22.3016059978063,40.2406302326416,25.1274680171174,63.8881550781079,9.854081268308,0
"Cre12.g517400.t1.2.v5.5",19.8092155452433,147.239845595513,95.9040309043046,160.962520930566,135.508845378026,185.183058197414,9.854081268308,10.5301139331799
"Cre12.g517451.t1.1.v5.5",0,0,27.6454413007951,38.0050396641615,42.4346526207442,91.2026561622265,0,0
"Cre12.g517500.t1.1.v5.5",0,0,31.0654958947079,55.8897642120022,23.7172529753404,38.4254845759635,0,652.867063857152
"Cre12.g517550.t1.1.v5.5",0,0,17.884035480669,12.8038368922041,24.6146625473803,0,9.854081268308,0
"Cre12.g517600.t1.2.v5.5",0,0,32.1342629553056,9.34883328637128,26.2812803240259,12.962814073819,0,0
"Cre12.g517650.t1.1.v5.5",4.95230388631083,0,41.2544085390731,22.5591411910263,46.0242909089038,16.2035175922738,78.832650146464,0
"Cre12.g517681.t1.2.v5.5",0,0.981598970636752,0,0,0,0,0,0
"Cre12.g517700.t1.2.v5.5",0,0,20.6628298382231,0.406471012450925,16.7943791338897,14.3516870102996,0,0
"Cre12.g517750.t1.1.v5.5",0,0,8.62138762215517,14.4297209420078,9.35869982270189,10.1850682008578,0,0
"Cre12.g517800.t1.2.v5.5",4.95230388631083,0,10.4026660564847,11.1779528424004,9.10229708783334,6.94436468240304,0,0
"Cre12.g517850.t1.1.v5.5",0,0,0,3.86147461828379,0,0,0,0
"Cre12.g517900.t1.1.v5.5",4.95230388631083,0,48.8070291006305,51.0121120625911,24.7428639148146,22.2219669836897,0,10.5301139331799
"Cre12.g517925.t1.1.v5.5",0,0,2.1375341211955,0,0,0,0,0
"Cre12.g517950.t1.1.v5.5",0,0,7.98012738579652,6.91000721166573,6.0254642694108,19.4442211107285,0,0
"Cre12.g517976.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g518000.t1.1.v5.5",0,0,0,0,0.51280546973709,0,0,0
"Cre12.g518000.t2.1.v5.5",0,0,2.85004549492733,0,3.46143692072536,0,0,0
"Cre12.g518002.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g518050.t1.2.v5.5",4.95230388631083,0.981598970636752,1.63877615958321,5.08088765563656,47.9473114204179,61.1104092051467,9.854081268308,0
"Cre12.g518100.t1.1.v5.5",0,0,23.2991219210309,6.30030069298934,45.2550827042982,36.5736539939893,0,0
"Cre12.g518107.t1.2.v5.5",54.4753427494191,9.81598970636752,48.8070291006305,41.2568077637689,30.2555227144883,24.0737975656639,29.562243804924,10.5301139331799
"Cre12.g518150.t1.1.v5.5",29.713823317865,0,5.55758871510829,24.9979672657319,16.4097750315869,0.462957645493536,236.497950439392,0
"Cre12.g518200.t1.1.v5.5",0,0,21.7315968988209,38.0050396641615,23.076246138169,24.5367552111574,0,0
"Cre12.g518300.t1.2.v5.5",0,0.981598970636752,14.3214786120098,0,31.4093350213967,24.9997128566509,0,10.5301139331799
"Cre12.g518350.t1.1.v5.5",84.1891660672841,13.7423855889145,18.5252957170276,11.5844238548514,7.05107520888498,16.6664752377673,9.854081268308,0
"Cre12.g518400.t1.2.v5.5",0,0,2.63629208280778,0,0,0,0,0
"Cre12.g518450.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g518500.t1.1.v5.5",0,0,0,0,0.51280546973709,0,0,0
"Cre12.g518550.t1.1.v5.5",44.5707349767975,2.94479691191026,19.0240536786399,0.203235506225463,56.4086016710799,25.925628147638,0,10.5301139331799
"Cre12.g518650.t1.2.v5.5",619.037985788854,106.012688828769,44.6032119956127,54.2638801621985,69.7415438842442,114.350538436903,0,0
"Cre12.g518700.t1.1.v5.5",9.90460777262166,0,4.20381710501781,0,5.1280546973709,0,0,0
"Cre12.g518750.t1.1.v5.5",0,0,0,0,2.69222871611972,0,0,0
"Cre12.g518772.t1.2.v5.5",0,0,3.13505004442006,5.28412316186203,6.79467247401644,0,9.854081268308,0
"Cre12.g518800.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g518800.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g518851.t1.1.v5.5",0,0,6.69760691307922,1.01617753112731,2.3076246138169,0,0,0
"Cre12.g518900.t1.2.v5.5",0,0,4.56007279188372,6.09706518676388,0.641006837171362,10.6480258463513,0,0
"Cre12.g518950.t1.2.v5.5",4.95230388631083,0.981598970636752,24.8666469432409,70.9291916726864,41.1526389464015,28.7033740205992,0,0
"Cre12.g519000.t1.1.v5.5",4.95230388631083,0,11.5426842544557,6.09706518676388,14.7431572549413,10.6480258463513,0,0
"Cre12.g519050.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519050.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519100.t1.2.v5.5",0,142.331850742329,47.5957597652864,138.200144233315,39.998826639493,96.2951902626554,0,0
"Cre12.g519150.t1.2.v5.5",0,1.9631979412735,49.5907916117355,62.393300411217,60.8956495312794,61.1104092051467,0,10.5301139331799
"Cre12.g519180.t1.1.v5.5",0,0,28.785459498766,26.0141447968592,51.5369497085775,68.5177315330433,0,0
"Cre12.g519180.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519180.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519180.t4.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519300.t1.2.v5.5",0,199.264591039261,16.744017282698,8.53589126146943,51.7933524434461,153.23898065836,0,0
"Cre12.g519350.t1.2.v5.5",9.90460777262166,845.156713718244,105.665436724431,292.862364470891,169.995013217845,230.089949810287,0,0
"Cre12.g519401.t1.1.v5.5",0,0,0,0,0.128201367434272,0,9.854081268308,0
"Cre12.g519450.t1.1.v5.5",0,55.9511413262949,10.6164194686043,39.2244527015143,47.5627073181151,4.62957645493536,0,0
"Cre12.g519500.t1.2.v5.5",762.654798491868,131.534262065325,18.0977888927885,13.0070723984296,40.3834307417958,82.4064608978494,0,0
"Cre12.g519550.t1.1.v5.5",0,0.981598970636752,25.0091492179873,7.92618474279304,6.15366563684508,0,9.854081268308,0
"Cre12.g519600.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519651.t1.1.v5.5",0,0,3.99006369289826,6.5035361992148,0,0,0,0
"Cre12.g519700.t1.1.v5.5",0,0,13.3239626887853,0,4.23064512533099,0,0,42.1204557327195
"Cre12.g519750.t1.1.v5.5",0,0,9.04889444639426,0,4.10244375789672,31.4811198935604,0,0
"Cre12.g519850.t1.2.v5.5",4.95230388631083,0,5.20133302824237,16.8685470167134,42.4346526207442,23.6108399201703,0,0
"Cre12.g519900.t1.2.v5.5",9.90460777262166,1.9631979412735,108.444231081985,68.4903655979809,86.6641243855682,63.8881550781079,0,0
"Cre12.g519950.t1.1.v5.5",14.8569116589325,370.062811930056,44.0332028966272,41.4600432699944,81.9206737905001,102.313639654071,9.854081268308,0
"Cre12.g520000.t1.1.v5.5",0,0.981598970636752,12.3976979029339,11.7876593610768,19.6148092174437,30.5552046025734,0,10.5301139331799
"Cre12.g520050.t1.2.v5.5",0,0,23.6553776078968,19.3073730914189,9.61510255757043,10.6480258463513,0,0
"Cre12.g520072.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g520100.t1.1.v5.5",0,24.5399742659188,9.04889444639426,0.203235506225463,12.0509285388216,0,9.854081268308,0
"Cre12.g520150.t1.1.v5.5",9.90460777262166,0,19.9503184644913,22.5591411910263,8.20488751579344,15.7405599467802,59.124487609848,0
"Cre12.g520173.t1.2.v5.5",4.95230388631083,0,3.63380800603234,15.4458984731352,7.82028341349062,10.1850682008578,0,0
"Cre12.g520200.t1.1.v5.5",0,0,32.7755231916643,26.8270868217611,8.20488751579344,26.8515434386251,0,0
"Cre12.g520250.t1.2.v5.5",4.95230388631083,365.154817076872,36.4093311976966,61.3771228800897,79.1002437069461,18.0553481742479,9.854081268308,10.5301139331799
"Cre12.g520300.t1.2.v5.5",0,163.927028096338,41.1119062643267,76.8230213532248,56.2804003036456,49.5364680678083,0,0
"Cre12.g520350.t1.2.v5.5",0,0,38.9743721431312,32.3144454898485,18.9738023802723,17.1294328832608,0,0
"Cre12.g520400.t1.2.v5.5",0,290.553295308479,39.1168744178776,10.7714818299495,28.3325022029742,11.5739411373384,0,0
"Cre12.g520450.t1.1.v5.5",0,197.301393097987,12.6114513150534,9.34883328637128,13.9739490503357,11.1109834918449,0,0
"Cre12.g520450.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g520500.t1.1.v5.5",8458.5350378189,11522.9903163048,6488.41357375155,13113.771039198,12026.0574735394,10751.7283589419,29670.6386988754,60790.3477362474
"Cre12.g520550.t1.2.v5.5",29.713823317865,0,39.8293857916094,51.2153475688166,48.8447209924578,8.79619526437718,0,1948.07107763828
"Cre12.g520600.t1.2.v5.5",14.8569116589325,160.982231184427,70.396123724705,127.835133415816,84.228298404317,193.979253461791,0,31.5903417995396
"Cre12.g520650.t1.2.v5.5",921.128522853815,0.981598970636752,60.3497133550862,77.2294923656758,88.3307421622137,127.313352510722,9.854081268308,0
"Cre12.g520700.t1.2.v5.5",0,0,0,0,0.51280546973709,0,0,0
"Cre12.g520750.t1.1.v5.5",0,0.981598970636752,94.4790081568409,40.443865738867,103.971308989195,16.2035175922738,0,10.5301139331799
"Cre12.g520800.t1.2.v5.5",0,109.939084711316,5.98509553934739,24.18502524083,3.58963828815963,3.24070351845475,0,0
"Cre12.g520850.t1.2.v5.5",0,0,11.6139353918289,13.0070723984296,11.0253175993474,11.5739411373384,0,0
"Cre12.g520900.t1.2.v5.5",9.90460777262166,6.87119279445727,0,0,5.25625606480517,0,0,0
"Cre12.g520950.t1.1.v5.5",0,0,28.2154503997805,55.8897642120022,54.2291784246972,55.0919598137308,9.854081268308,1874.36028010602
"Cre12.g521000.t1.1.v5.5",0,2.94479691191026,41.610664225939,62.7997714236679,51.280546973709,130.554056029177,0,10.5301139331799
"Cre12.g521050.t1.2.v5.5",0,0,19.3803093655058,9.7553042988222,18.332795543101,13.8887293648061,0,0
"Cre12.g521100.t1.1.v5.5",0,0,25.5791583169728,16.258840498037,3.84604102302817,11.5739411373384,9.854081268308,0
"Cre12.g521150.t1.2.v5.5",0,3.92639588254701,42.7506824239099,50.6056410501402,26.4094816914601,83.79533383433,0,10.5301139331799
"Cre12.g521200.t1.2.v5.5",4.95230388631083,0,34.5568016259938,7.92618474279304,23.9736557102089,24.0737975656639,9.854081268308,10.5301139331799
"Cre12.g521250.t1.2.v5.5",0,0.981598970636752,3.27755231916643,12.8038368922041,8.20488751579344,0,216.789787902776,0
"Cre12.g521300.t1.2.v5.5",0,139.387053830419,71.4648907853027,99.9918690629276,98.330448822087,466.19834901199,0,0
"Cre12.g521336.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g521350.t1.2.v5.5",935.985434512747,0.981598970636752,39.4018789673703,68.2871300917554,57.9470180802911,56.4808327502114,29.562243804924,21.0602278663597
"Cre12.g521400.t1.2.v5.5",0,1.9631979412735,11.0439262928434,0,25.7684748542888,34.7218234120152,118.248975219696,0
"Cre12.g521450.t1.1.v5.5",0,0,28.785459498766,45.3215178882781,39.8706252720587,7.40732232789657,0,0
"Cre12.g521500.t1.1.v5.5",0,11.779187647641,13.5377161009048,9.34883328637128,12.3073312736902,27.7774587296121,0,0
"Cre12.g521550.t1.1.v5.5",0,5.88959382382051,0.0712511373731832,4.67441664318564,0.897409572039907,0.462957645493536,9.854081268308,0
"Cre12.g521600.t1.1.v5.5",490.278084744772,0,15.960254771593,13.8200144233315,27.0504885286315,40.2773151579376,0,0
"Cre12.g521650.t1.2.v5.5",0,161.963830155064,0.0712511373731832,24.591496253281,10.5125121296103,11.5739411373384,0,10.5301139331799
"Cre12.g521700.t1.2.v5.5",0,6.87119279445727,12.7539535897998,18.2911955602916,7.4356793111878,36.1106963484958,9.854081268308,0
"Cre12.g521750.t1.2.v5.5",4.95230388631083,8.83439073573077,7.55262056155742,28.0464998591138,10.7689148644789,7.40732232789657,0,0
"Cre12.g521800.t1.2.v5.5",0,0.981598970636752,7.76637397367697,2.64206158093101,4.23064512533099,0.925915290987071,0,0
"Cre12.g521851.t1.1.v5.5",0,0,17.5990309311762,22.1526701785754,13.5893449480329,144.905743039477,0,0
"Cre12.g521900.t1.1.v5.5",0,0,2.20878525856868,0,0.128201367434272,0,0,0
"Cre12.g521950.t1.1.v5.5",0,0,4.13256596764462,0.203235506225463,2.94863145098827,16.2035175922738,9.854081268308,0
"Cre12.g522000.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g522000.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g522050.t1.2.v5.5",4.95230388631083,0,35.6255686865916,16.6653115104879,36.6655910862019,13.4257717193125,0,0
"Cre12.g522100.t1.1.v5.5",0,0,0,13.0070723984296,0.641006837171362,0,0,0
"Cre12.g522150.t1.1.v5.5",0,1.9631979412735,22.942866234165,22.5591411910263,25.5120721194202,45.83280690386,0,0
"Cre12.g522200.t1.2.v5.5",9.90460777262166,1.9631979412735,28.3579526745269,4.06471012450925,15.512365459547,77.776884442914,39.416325073232,0
"Cre12.g522250.t1.2.v5.5",4.95230388631083,231.657357070274,43.5344449350149,64.4256554734716,34.357966472385,13.4257717193125,19.708162536616,0
"Cre12.g522300.t1.1.v5.5",9.90460777262166,7.85279176509402,32.276765230052,15.0394274606842,29.4863145098827,0,19.708162536616,0
"Cre12.g522350.t1.2.v5.5",4.95230388631083,0,18.9528025412667,62.7997714236679,32.4349459608709,47.2216798403406,0,21.0602278663597
"Cre12.g522400.t1.1.v5.5",24.7615194315542,203.190986921808,93.6952456457359,19.3073730914189,48.0755127878522,44.906891612873,29.562243804924,0
"Cre12.g522450.t1.2.v5.5",787.416317923422,213.988575598812,108.729235631478,71.9453692038137,97.1766365151785,112.035750209436,9.854081268308,1779.5892547074
"Cre12.g522500.t1.1.v5.5",9.90460777262166,0,28.6429572240196,29.875619415143,16.6661777664554,5.55549174592243,0,10.5301139331799
"Cre12.g522550.t1.2.v5.5",0,1.9631979412735,18.3827934422813,49.9959345314638,25.5120721194202,84.2582914798235,0,0
"Cre12.g522600.t1.2.v5.5",1257.88518712295,170.798220890795,170.503971734027,312.576208574761,170.892422789885,272.219095550199,9.854081268308,1411.0352670461
"Cre12.g522626.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g522650.t1.1.v5.5",4.95230388631083,0.981598970636752,31.9917606805593,53.4509381372966,32.947751430608,61.1104092051467,0,0
"Cre12.g522700.t1.2.v5.5",9.90460777262166,0.981598970636752,51.6570745955578,68.8968366104318,38.4604102302817,106.480258463513,9.854081268308,1253.0835580484
"Cre12.g522750.t1.1.v5.5",0,0.981598970636752,28.785459498766,10.3650108174986,3.58963828815963,15.2776023012867,0,0
"Cre12.g522800.t1.2.v5.5",0,0.981598970636752,11.3289308423361,24.18502524083,13.7175463154671,44.4439339673794,0,0
"Cre12.g522850.t1.2.v5.5",0,0,9.47640127063336,4.26794563073471,12.3073312736902,1.38887293648061,49.27040634154,10.5301139331799
