"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cre01.g002900.t1.2.v5.5",1.96722145804979,-0.42035096750265,1.58261943797255,-0.265604577712726,0.790543759696047,0.99974133790568
"Cre01.g002950.t1.1.v5.5",4.07548726327338,-0.0171542593779627,1.49803344492569,-0.011451185843727,0.990863475291068,0.99974133790568
"Cre01.g003000.t1.1.v5.5",33.9945588269661,-2.92867526930143,1.45167202853677,-2.01744967990698,0.0436486072641699,0.99974133790568
"Cre01.g003050.t1.2.v5.5",31.0894701986705,0.989281598056477,1.3517218630767,0.73186772003875,0.46424931032017,0.99974133790568
"Cre01.g003150.t1.2.v5.5",7.60191212096613,-1.48133552292416,1.54064451251761,-0.961503780325978,0.336298925632217,0.99974133790568
"Cre01.g003200.t1.2.v5.5",3.42022410314366,-1.21167314841301,1.50868406671247,-0.803132461691159,0.421898176884454,0.99974133790568
"Cre01.g003300.t1.2.v5.5",0.0745852444233761,-0.521193658583209,1.60742255865404,-0.324241846536997,0.745754942948558,0.99974133790568
"Cre01.g003376.t1.1.v5.5",4.30048847539364,-0.712469244632129,1.40264349028929,-0.507947493119001,0.611490166638756,0.99974133790568
"Cre01.g003450.t1.1.v5.5",0.011783650092422,-0.260054905706844,1.60715197772966,-0.161811023046004,0.871454672306845,0.99974133790568
"Cre01.g003463.t1.1.v5.5",13.2184924356269,-0.708593291460716,1.51141546693473,-0.468827603635549,0.639192867535849,0.99974133790568
"Cre01.g003475.t1.1.v5.5",1.20223238547036,-0.783221678949045,1.56973765633126,-0.498950685033297,0.617814126006355,0.99974133790568
"Cre01.g003487.t1.1.v5.5",4.05745648918117,-1.11156101672334,1.51592961476364,-0.733253711714479,0.463403701231398,0.99974133790568
